12107,69409361,304760796,304760790,69364109,304760794,304760798,304760795,304760808,304760785,70255564,271971031,305175480,305175479,304760804,304760797,305121883
12207,69557897,69557895,29411648,69718893,69718549,69737942,69707942
12247,69707943,316749031,316749027,316749020,316749023,316749026,316749454,69717941,312611482,69707942,69559107,69559106,459348083,459348082,305175480,25155985,25155983,305175443
12167,69717941,316749454,316749026,316749023,316749020,316749027,316749031,69741200,69741387,69737940,316749033,316749460
12205,69718549,69720379,69720309,305657112,69720308,305657122,316741559,316741562,316741561,316741500,316741563,316741523
12203,69720379,69737942,312611482,316749460,316749033,69737940,316749456,305286884,305286887,69721150,69721149
12165,69741387,316749456,305286884,305286887,69721150,316749029,316749458,70216583,316749034,70119286,316749021
12169,69741200,69707943,25155980,305175445,188809963,70118628,70119286,316749021
12163,316749034,70118628,70119291,70119289,70119288,305092807,305092818,316749030,316749025,70122038
12157,70120014,70120013,70119291,188809963,305175438,188809964,70224477
12161,70120011,70120694,70120012,305265131,305265129,305265130,305261863,305261871,305261866,305261874,305261861,305261869,305261862,305261872,70119289,70120013
12159,70120011,70120014,70224476,70224120,70224117,158084129
14197,96986361,70119288,305261872,305261862,305261869,305261861,305261874,305261866,305261871,305261863,305265130,305265129,305265131,70120012,305265127,96986332,305092817,305092806,305092856,305092813,96986341
10715,70120694,158084129,326603679,326603678,305248552,70224118,303770793,97466943,97445158,305265127
14195,69720309,305657112,305657422,305657126,305657420,305574655,305575250,305574637,305575263,96986372,305092816,107247779,305092870,305092812,96986381,96986340,316741505,316741515,316741517,316741522,96986361,305092807,305092818,316749030,316749025,70122038,70216583,316749458,316749029,69721149
10827,70224120,97468188,97495039,205735039,97466944,305248551
10825,70224117,326603679,326603678,305248552,70224118,97466941,97466942,97466944,305248551
10829,245191321,245191320,305175437,70224477,70224476,97468188,271886396,97605949,272866120,245191323,305188964
12099,97211255,305188956,269639293,97219740,97219738,325248176,325248178,325248177,325224965,49861359,305119969
12103,70251559,97211254,97211255,97211256,305188964,245191321,245191320,305175435,305175441,305175413,305175439,305175442,305175424
12105,271971031,25155985,25155983,305175443,25155980,305175445,305175438,188809964,305175437,305175435,305175441,305175413,305175439,305175442,305175424,70251559,70251564,70255172
12109,70255172,269631786,304760784,304760793,70255564,305121883
12349,279697731,69364108,97211676,97212687,97213070,97213069,97213068,304760793,304760785,304760808,304760795,304760798,304760794
16356,89253781,37785237,126550973,50336558,97855596,38317791,304964638,123935011,89253502,89253730,126560897,89253673,89253408,89253367,89253926,89253747,90738486,90738392,90738901,126627807,89253600,90738410,89253511,97171857,31308333,97173641,126556513,315222037
15366,89253511,90738410,90738473,126629223,90738627,244222423,90738815,126712221,126712224,49925135,32967296,384925428,384925426,90738836,90738886,44017865,29413619,315222035
14050,96986347,310990703,306898833,50291803,292050668,304488111,96986394,96986364,304488120
14052,305341745,304488118,96986358,96986394,96986366,96986365,96986334,305341746,305341748,305341747
14055,96986343,96986365,96986338,316702561,316702560,96986376,304488113,305092866,305092822,96986357,96986344,310509427,310509428,305092851,305092862
14199,305092856,305092797,188562937,96986354,305092820,96986340,316741505,316741515,316741517,316741522,96986341,305092813
14057,96986343,96986366,96986364,96986390,96986336,305092837,305092862
